0.000000000000000000e+00,5.788053199648857117e-02,-4.693402349948883057e-02,7.771591842174530029e-02
5.788053199648857117e-02,0.000000000000000000e+00,4.774375259876251221e-02,-4.589994624257087708e-02
-4.693402349948883057e-02,4.774375259876251221e-02,0.000000000000000000e+00,2.362870723009109497e-01
7.771591842174530029e-02,-4.589994624257087708e-02,2.362870723009109497e-01,0.000000000000000000e+00
