0.000000000000000000e+00,-1.266602575778961182e-01,-1.096525341272354126e-01,-6.924734264612197876e-02,9.006612002849578857e-02
-1.266602575778961182e-01,0.000000000000000000e+00,-1.938269101083278656e-02,8.850599825382232666e-02,8.727215975522994995e-02
-1.096525341272354126e-01,-1.938269101083278656e-02,0.000000000000000000e+00,-1.539127379655838013e-01,4.625630006194114685e-02
-6.924734264612197876e-02,8.850599825382232666e-02,-1.539127379655838013e-01,0.000000000000000000e+00,1.164279207587242126e-01
9.006612002849578857e-02,8.727215975522994995e-02,4.625630006194114685e-02,1.164279207587242126e-01,0.000000000000000000e+00
